"name","filename","description","archetype","ammo_type","bullet_filename","bullet_archetype","bullet_size","bullet_speed","bullet_damage","bullet_damage_deviation","bullet_damage_health_multiplier","bullet_damage_armor_multiplier","bullet_damage_prop_multiplier","bullet_impact_aggro_radius","bullet_impact_impulse","bullet_penetration","bullet_pierce","bullet_ignores_shields","bullet_impact_morale_damage","bullet_flight_suppression","bullet_impact_suppression","bullet_impact_push","bullet_explosion_pyro","bullet_explosion_delay","range","cooldown","ammo_capacity","burst_count","burst_cooldown","accuracy_cone_width","ammo_item","ammo_per_depot_replenish","ammo_pool","auto_reload","bloom_per_burst","bullet","cold_reload_finished_sound_guid_Data1","cold_reload_finished_sound_guid_Data2","cold_reload_finished_sound_guid_Data3","cold_reload_finished_sound_guid_Data4","cooldown_deviation_max","damage_over_time_damage_armor_multiplier","damage_over_time_damage_health_multiplier","damage_over_time_damage_per_second","damage_over_time_duration","damage_over_time_pierce","explosion_far_ring_damage","explosion_far_ring_damage_deviation","explosion_far_ring_damage_over_time_damage_armor_multiplier","explosion_far_ring_damage_over_time_damage_health_multiplier","explosion_far_ring_damage_over_time_damage_per_second","explosion_far_ring_damage_over_time_duration","explosion_far_ring_damage_over_time_pierce","explosion_hull_damage_multiplier","explosion_mid_ring_damage","explosion_mid_ring_damage_deviation","explosion_mid_ring_damage_over_time_damage_armor_multiplier","explosion_mid_ring_damage_over_time_damage_health_multiplier","explosion_mid_ring_damage_over_time_damage_per_second","explosion_mid_ring_damage_over_time_duration","explosion_mid_ring_damage_over_time_pierce","explosion_near_ring_damage","explosion_near_ring_damage_deviation","explosion_near_ring_damage_over_time_damage_armor_multiplier","explosion_near_ring_damage_over_time_damage_health_multiplier","explosion_near_ring_damage_over_time_damage_per_second","explosion_near_ring_damage_over_time_duration","explosion_near_ring_damage_over_time_pierce","explosion_prop_damage_multiplier","explosion_shield_damage_multiplier","failed_reload_sound_guid_Data1","failed_reload_sound_guid_Data2","failed_reload_sound_guid_Data3","failed_reload_sound_guid_Data4","fire_mode","fire_suppression","firing_morale_damage","impact_morale_damage","laser_damage","laser_damage_armor_multiplier","laser_damage_health_multiplier","laser_damage_prop_multiplier","max_accuracy_cone_width","min_accuracy_cone_width","morale_damage","per_click_cooldown","pickup_reload_percentage","recoil_impulse","reload_ammo_in_sound_guid_Data1","reload_ammo_in_sound_guid_Data2","reload_ammo_in_sound_guid_Data3","reload_ammo_in_sound_guid_Data4","reload_animation","reload_arm_in_time","reload_arm_out_time","reload_begin_sound_guid_Data1","reload_begin_sound_guid_Data2","reload_begin_sound_guid_Data3","reload_begin_sound_guid_Data4","reload_cancel_ready_delay","reload_class","reload_finished_sound_guid_Data1","reload_finished_sound_guid_Data2","reload_finished_sound_guid_Data3","reload_finished_sound_guid_Data4","reload_mid_sound_guid_Data1","reload_mid_sound_guid_Data2","reload_mid_sound_guid_Data3","reload_mid_sound_guid_Data4","reload_time","reloadable_on_foot","terror_damage","vehicle_ammo_pool","aim_bloom_penalty","beam_params_fade_time","beam_params_flash_time","beam_params_opacity","beam_params_properties_hue","beam_params_properties_lightness","beam_params_properties_saturation","beam_params_properties_textures","beam_params_properties_thickness","beam_params_source_end","beam_params_source_opacity","beam_params_target_begin","beam_params_target_opacity","bloom_cone_width","bloom_decay_rate","bloom_growth_rate","bloom_per_firing","camera_offset_bonus","category","cycling_sound_duration","cycling_sound_guid_Data1","cycling_sound_guid_Data2","cycling_sound_guid_Data3","cycling_sound_guid_Data4","delay_distance","drop_sound_guid_Data1","drop_sound_guid_Data2","drop_sound_guid_Data3","drop_sound_guid_Data4","empty_sound_duration","empty_sound_guid_Data1","empty_sound_guid_Data2","empty_sound_guid_Data3","empty_sound_guid_Data4","engagement_distance","explodes_at_end","explosion_delay","explosion_deviation","explosion_falloff","explosion_falloff_begin_distance","explosion_falloff_clamp","explosion_far_ring_daze_acceleration_modifier","explosion_far_ring_daze_duration","explosion_far_ring_daze_speed_modifier","explosion_far_ring_daze_turning_modifier","explosion_far_ring_pierce","explosion_far_ring_push","explosion_far_ring_radius","explosion_impulse","explosion_mid_ring_daze_acceleration_modifier","explosion_mid_ring_daze_duration","explosion_mid_ring_daze_speed_modifier","explosion_mid_ring_daze_turning_modifier","explosion_mid_ring_pierce","explosion_mid_ring_push","explosion_mid_ring_radius","explosion_near_ring_daze_acceleration_modifier","explosion_near_ring_daze_duration","explosion_near_ring_daze_speed_modifier","explosion_near_ring_daze_turning_modifier","explosion_near_ring_pierce","explosion_near_ring_push","explosion_near_ring_radius","explosion_pyro","explosion_sound_guid_Data1","explosion_sound_guid_Data2","explosion_sound_guid_Data3","explosion_sound_guid_Data4","firing_aggro_radius","firing_event_guid_Data1","firing_event_guid_Data2","firing_event_guid_Data3","firing_event_guid_Data4","flags","hot_loads","impact_aggro_radius","impact_impulse","instability","inventory_texture","laser_daze_acceleration_modifier","laser_daze_duration","laser_daze_speed_modifier","laser_daze_turning_modifier","looping_firing_sound_guid_Data1","looping_firing_sound_guid_Data2","looping_firing_sound_guid_Data3","looping_firing_sound_guid_Data4","looping_firing_stop_sound_guid_Data1","looping_firing_stop_sound_guid_Data2","looping_firing_stop_sound_guid_Data3","looping_firing_stop_sound_guid_Data4","low_arc","min_elevation","mounts","muzzle_velocity","no_soft_aimlock","penetration","pickup_radius","pickup_sound_guid_Data1","pickup_sound_guid_Data2","pickup_sound_guid_Data3","pickup_sound_guid_Data4","pierce","price","refuse_mag_multiply","secret","shoot_animation","shot_count","size","spool_decay","spool_decay_delay","spool_time","spooling_event_guid_Data1","spooling_event_guid_Data2","spooling_event_guid_Data3","spooling_event_guid_Data4","spooling_event_stop_guid_Data1","spooling_event_stop_guid_Data2","spooling_event_stop_guid_Data3","spooling_event_stop_guid_Data4","sprite","suppressed","swap_time","ui_texture","ui_texture_blends","use_looping_sound","weapon_effects","cold_reload_finished_sound_is_set","cold_reload_finished_sound_override","cycling_sound_is_set","cycling_sound_override","drop_sound_is_set","drop_sound_override","empty_sound_is_set","empty_sound_override","explosion_sound_is_set","explosion_sound_override","failed_reload_sound_is_set","failed_reload_sound_override","firing_event_is_set","firing_event_override","looping_firing_sound_is_set","looping_firing_sound_override","looping_firing_stop_sound_is_set","looping_firing_stop_sound_override","pickup_sound_is_set","pickup_sound_override","reload_ammo_in_sound_is_set","reload_ammo_in_sound_override","reload_begin_sound_is_set","reload_begin_sound_override","reload_finished_sound_is_set","reload_finished_sound_override","reload_mid_sound_is_set","reload_mid_sound_override","spooling_event_is_set","spooling_event_override","spooling_event_stop_is_set","spooling_event_stop_override"
"gun_100mm_pinch.name","gun_100mm_pinch.json","gun_100mm_pinch.description","ARTILLERY_WEAPON","AMMOTYPE_ARTILLERY","","","","","","","","","","","","","","","","","","","","","50","0.500000","1","1","0","1.000000","assets/data/pickups/ammo/pkp_ammo_100mm_chaff.json","4","5","False","0","assets/data/pickups/weapons/bullets/b_100mm_chaff.json","0","0","0","[0,0,0,0,0,0,0,0]","0.500000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","SEMI-AUTO","0.300000","0","","","","","","90","0.500000","0","0.200000","0.120000","50","0","0","0","[0,0,0,0,0,0,0,0]","","0.100000","0.900000","0","0","0","[0,0,0,0,0,0,0,0]","1","MAGAZINE","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","4.500000","True","0","30","1","","","","","","","","","","","","","12","0.350000","0","1","10","WEAPON","0.500000","0","0","0","[0,0,0,0,0,0,0,0]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","14","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-1067659804","7985","17700","[185,15,33,108,152,166,44,251]","3","False","","","0.500000","assets/ui/inventory/render/inv_gun_pinch.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","-49.999992","","-1","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","False","False","","1","27","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_pinch.json","False","0.800000","assets/ui/inventory/render/inv_gun_pinch.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_100mm_chaff_pinch.json","False","False","False","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False"
"gun_105mm_abbot.name","gun_105mm_abbot.json","gun_105mm_abbot.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","100","0.250000","1","1","0","0.500000","assets/data/pickups/ammo/pkp_ammo_105mm_heat.json","4","250","True","0","assets/data/pickups/weapons/bullets/b_105mm_heat.json","0","0","0","[0,0,0,0,0,0,0,0]","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","BURST/AUTO","0.350000","0","","","","","","60","0.500000","0","1","0.120000","100000","0","0","0","[0,0,0,0,0,0,0,0]","","0.100000","0.900000","0","0","0","[0,0,0,0,0,0,0,0]","1","MAGAZINE","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","3.250000","True","0","500","0","","","","","","","","","","","","","0","0","0","0","6","WEAPON","0.500000","-173013543","7983","19091","[144,221,14,139,174,210,252,126]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","50","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0","-7653911","54247","18322","[174,20,67,100,47,65,233,28]","3","False","","","0","assets/ui/hud/HUD_main_can_01.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","-45","","100","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","False","False","","1","255","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/temp_main.json","False","1","assets/ui/hud/HUD_main_can_01.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_main_cannon_abbot_01.json","False","False","True","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False"
"gun_120mm_metronome.name","gun_120mm_metronome.json","gun_120mm_metronome.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","100","1","1","1","0","1.200000","assets/data/pickups/ammo/pkp_ammo_120mm_he.json","4","75","False","0","assets/data/pickups/weapons/bullets/b_120mm_he.json","0","0","0","[0,0,0,0,0,0,0,0]","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","BURST/AUTO","0","0","","","","","","45","0.600000","0","1","0.120000","60","0","0","0","[0,0,0,0,0,0,0,0]","","0.100000","0.900000","0","0","0","[0,0,0,0,0,0,0,0]","1","MAGAZINE","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","6","True","0","500","1","","","","","","","","","","","","","24.999996","0.700000","0","1","14","WEAPON","0.500000","60116200","32446","20256","[144,122,216,71,105,168,139,54]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","25","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","16","-362820199","36238","16807","[135,42,109,55,132,147,90,204]","3","False","","","8","assets/ui/hud/HUD_aux_arty_01.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","False","-45","","-1","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","False","False","","1","90","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/temp_aux.json","False","0.500000","assets/ui/hud/HUD_aux_arty_01.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_arty_aux_01.json","False","False","True","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False"
"gun_12ga_buttonhole.name","gun_12ga_buttonhole.json","gun_12ga_buttonhole.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","40","0.450000","1","1","0","1.500000","","4","1","True","1","assets/data/pickups/weapons/bullets/b_12ga_pellet.json","0","0","0","[0,0,0,0,0,0,0,0]","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","SEMI-AUTO","0.250000","0","","","","","","45","1.500000","0","0.150000","0.120000","0","122696736","50309","18588","[138,38,145,168,46,242,73,48]","","0.250000","0.350000","0","0","0","[0,0,0,0,0,0,0,0]","1","MAGAZINE","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","0.650000","True","0","1","1","","","","","","","","","","","","","8.000000","0.850000","0","0","0","WEAPON","0.320000","0","0","0","[0,0,0,0,0,0,0,0]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","-1","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2","920916177","24398","18718","[184,31,221,203,209,248,145,141]","3","False","","","0","assets/ui/inventory/render/inv_gun_buttonhole.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","-49.999962","","-1","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","True","False","idle","1","3","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_buttonhole.json","False","0.330000","assets/ui/inventory/render/inv_gun_buttonhole.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_12ga_buttonhole.json","False","False","False","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"gun_12ga_drummer.name","gun_12ga_drummer.json","gun_12ga_drummer.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","40","0.200000","20","1","0","0.850000","assets/data/pickups/ammo/pkp_ammo_12ga_pellet.json","4","40","False","0","assets/data/pickups/weapons/bullets/b_12ga_pellet.json","0","0","0","[0,0,0,0,0,0,0,0]","0.025000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","BURST/AUTO","0.500000","0","","","","","","45","0.850000","0","1","0.120000","0","-1476017363","24947","18520","[147,130,218,83,141,73,110,197]","","0.100000","0.900000","-1476017363","24947","18520","[147,130,218,83,141,73,110,197]","1","MAGAZINE","-181921828","37716","17988","[136,209,219,9,89,251,171,109]","173657436","42737","18311","[173,125,203,83,211,158,126,116]","4.500000","True","0","0","0.200000","","","","","","","","","","","","","13.999998","1.800000","0","0.400000","0","WEAPON","0.500000","0","0","0","[0,0,0,0,0,0,0,0]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","17","-33658841","45101","16673","[161,28,140,132,191,216,73,239]","3","False","","","1","assets/ui/inventory/render/inv_gun_drummer.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","-49.999958","","-1","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","False","False","","1","17","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_drummer.json","False","0.660000","assets/ui/inventory/render/inv_gun_drummer.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_12ga_tet.json","False","False","False","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","True","False","True","False","True","False","True","False","False","False","False","False"
"gun_12ga_oremor.name","gun_12ga_oremor.json","gun_12ga_oremor.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","40","0.300000","2","1","0","0.900000","assets/data/pickups/ammo/pkp_ammo_12ga_pellet.json","4","2","False","0.550000","assets/data/pickups/weapons/bullets/b_12ga_pellet_short.json","0","0","0","[0,0,0,0,0,0,0,0]","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","SEMI-AUTO","0.300000","0","","","","","","45","0.900000","0","0.050000","0.120000","7","473155621","28116","19643","[171,169,8,117,4,101,25,116]","","0.150000","0.900000","0","0","0","[0,0,0,0,0,0,0,0]","0.650000","SINGLE_ROUND","0","0","0","[0,0,0,0,0,0,0,0]","1532201229","11715","16607","[153,104,235,18,241,224,240,115]","1.150000","True","0","0","0.200000","","","","","","","","","","","","","6.999999","1","0","0","0","WEAPON","0.320000","0","0","0","[0,0,0,0,0,0,0,0]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","3","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","1018364199","63103","17903","[172,117,70,235,172,184,16,239]","1","False","","","0","assets/ui/inventory/render/inv_gun_oremor.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","0","","-1","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","True","False","","1","5","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_oremor.json","False","0.150000","assets/ui/inventory/render/inv_gun_oremor.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_12ga_oremor.json","False","False","False","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","True","False","False","False","False","False","True","False","False","False","False","False"
"gun_12ga_southy.name","gun_12ga_southy.json","gun_12ga_southy.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","40","0.250000","2","1","0","0.900000","assets/data/pickups/ammo/pkp_ammo_12ga_pellet.json","4","2","False","0.750000","assets/data/pickups/weapons/bullets/b_12ga_pellet_narrow.json","-955080987","242","17727","[165,117,131,79,103,53,17,241]","0","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","SEMI-AUTO","0.300000","0","","","","","","45","0.200000","0","0.020000","0.120000","11","473155621","28116","19643","[171,169,8,117,4,101,25,116]","","0.150000","0.900000","0","0","0","[0,0,0,0,0,0,0,0]","0.650000","SINGLE_ROUND","0","0","0","[0,0,0,0,0,0,0,0]","1532201229","11715","16607","[153,104,235,18,241,224,240,115]","1.350000","True","0","0","0.200000","","","","","","","","","","","","","6.999999","1.800000","0","0","0","WEAPON","0.320000","0","0","0","[0,0,0,0,0,0,0,0]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","8","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","10","-1788379085","10775","18652","[175,65,69,151,239,222,67,197]","1","False","","","0","assets/ui/inventory/render/inv_gun_southy.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","0","","60","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","True","False","","1","11","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_southy.json","False","0.150000","assets/ui/inventory/render/inv_gun_southy.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_12ga_southy.json","True","False","False","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","True","False","False","False","False","False","True","False","False","False","False","False"
"gun_12ga_stretch.name","gun_12ga_stretch.json","gun_12ga_stretch.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","40","1.800000","3","1","0","0.800000","assets/data/pickups/ammo/pkp_ammo_12ga_pellet.json","4","15","False","0","assets/data/pickups/weapons/bullets/b_12ga_slug.json","-955080987","242","17727","[165,117,131,79,103,53,17,241]","0.600000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","SEMI-AUTO","0.400000","0","","","","","","45","0.800000","0","1.400000","0.120000","0","473155621","28116","19643","[171,169,8,117,4,101,25,116]","","0.150000","0.550000","0","0","0","[0,0,0,0,0,0,0,0]","0.250000","MAGAZINE","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","4","True","0","0","0.500000","","","","","","","","","","","","","10.999999","0.600000","0","0.650000","0","WEAPON","0.320000","1052014697","36301","17366","[140,176,76,221,31,87,54,79]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","12","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14","-1788379085","10775","18652","[175,65,69,151,239,222,67,197]","3","True","","","0.500000","assets/ui/inventory/render/inv_gun_stretch.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","-49.999992","","80","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","True","False","","1","10","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_stretch.json","False","0.330000","assets/ui/inventory/render/inv_gun_stretch.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_12ga_tet.json","True","False","True","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"gun_12ga_tet.name","gun_12ga_tet.json","gun_12ga_tet.description","ARTILLERY_WEAPON","AMMOTYPE_BULLET","","","","","","","","","","","","","","","","","","","","","40","0.600000","6","1","0","0.850000","assets/data/pickups/ammo/pkp_ammo_12ga_pellet.json","4","15","False","0","assets/data/pickups/weapons/bullets/b_12ga_pellet.json","-955080987","242","17727","[165,117,131,79,103,53,17,241]","0.600000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","SEMI-AUTO","0.600000","0","","","","","","45","0.850000","0","0.400000","0.120000","0","473155621","28116","19643","[171,169,8,117,4,101,25,116]","","0.150000","0.550000","0","0","0","[0,0,0,0,0,0,0,0]","0.250000","SINGLE_ROUND","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","0.800000","True","0","0","0","","","","","","","","","","","","","4.239998","0.825000","0","0.650000","0","WEAPON","0.320000","-955080987","242","17727","[165,117,131,79,103,53,17,241]","1","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","9.500000","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11","-1788379085","10775","18652","[175,65,69,151,239,222,67,197]","3","False","","","-1","assets/ui/inventory/render/inv_gun_tet.png","","","","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","True","-49.999992","","60","False","","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","","0","True","False","","1","11","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/gun_tet.json","False","0.330000","assets/ui/inventory/render/inv_gun_tet.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_12ga_tet.json","True","False","True","False","True","False","True","False","","","True","False","True","False","False","False","False","False","True","False","True","False","False","False","False","False","False","False","False","False","False","False"
"gun_12mm_galinha.name","gun_12mm_galinha.json","gun_12mm_galinha.description","LASER_WEAPON","AMMOTYPE_LASER","","","","","","","","","","","","","","","","","","","","","60","0.340000","8","1","0","0","assets/data/pickups/ammo/pkp_ammo_12mm_rail.json","1","20","True","0","","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","0","0","1","8","0","0","0","0","0","0","0.650000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0.650000","1.350000","0","0","0","[0,0,0,0,0,0,0,0]","SEMI-AUTO","0","0","0","38","1","1.350000","0.450000","2.000000","0","0","0.300000","0.120000","1","0","0","0","[0,0,0,0,0,0,0,0]","","0.100000","0.350000","0","0","0","[0,0,0,0,0,0,0,0]","1","MAGAZINE","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","2","True","0","20","0.500000","0.200000","0.050000","0.300000","324.999847","4","4","[""assets/fx/beams/laser_galinha_multiply.png"",""assets/fx/beams/laser_galinha_screen.png""]","10","0.150000","0","0.900000","0","3","2","0","0.800000","12","WEAPON","0.399000","0","0","0","[0,0,0,0,0,0,0,0]","","1423095803","5973","16695","[135,213,49,223,248,185,213,25]","0.500000","-1656875244","62096","17218","[153,214,110,21,210,130,100,230]","-1","True","0","0","[0,0,0,0,0]","0","0","0","0","0","0","3","0","1.500000","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","assets/data/fx/pyros/pyro_null.json","619321280","34246","18130","[153,187,177,210,231,58,62,122]","0","711796301","39592","18966","[129,12,161,210,26,148,184,235]","3","False","1","20","0","assets/ui/hud/HUD_aux_laser_02.png","-0.050000","0.500000","-0.050000","-0.050000","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","","-49.999958","","-1","False","300","1","1377918081","37263","18696","[158,218,66,68,206,176,115,164]","4","2000000","False","False","","1","125","0","0","0","0","0","0","[0,0,0,0,0,0,0,0]","0","0","0","[0,0,0,0,0,0,0,0]","assets/pickups/weapons/temp_aux.json","False","0","assets/ui/hud/HUD_aux_laser_02.png","[""MULTIPLY"",""SCREEN""]","False","assets/data/fx/wfx_laser_aux_02.json","False","False","False","False","True","False","True","False","True","True","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","False","False","False"
